date,price,scaled_price,30_day_MA,price_diff1,price_diff2
1969-06-03,0.0055709377189178,-1.1448246242560627,0.004547931191691364,0.00016679454248260013,6.67178169930999e-05
1969-07-03,0.0057377322614004,-1.1441892892133332,0.0046357763173988506,0.00016679454248260013,0.0
1969-10-03,0.0059545651666277,-1.1433633536577854,0.00472806929757254,0.0002168329052272995,5.0038362744699375e-05
1969-11-03,0.0053707842679387,-1.145587026307338,0.004790339260099367,-0.0005837808986889998,-0.0008006138039162993
1969-12-03,0.0053040664509457,-1.1458411603244296,0.004847605386351717,-6.671781699300015e-05,0.0005170630816959997
1969-01-04,0.0055042199019248,-1.1450787582731543,0.004906539458028894,0.0002001534509791002,0.00026687126797210036
1969-02-04,0.0055709377189178,-1.1448246242560627,0.00497103334778882,6.671781699300015e-05,-0.00013343563398610005
1969-03-04,0.0056543349901591,-1.144506956734698,0.005034971255740473,8.339727124130007e-05,1.667945424829991e-05
1969-08-04,0.0056543349901591,-1.144506956734698,0.005096685236459027,0.0,-8.339727124130007e-05
1969-09-04,0.0056710144444073,-1.1444434232304252,0.005158399217177576,1.6679454248200165e-05,1.6679454248200165e-05
1969-10-04,0.005664342662708,-1.1444688366321345,0.005212663041665241,-6.671781699300536e-06,-2.33512359475007e-05
1969-11-04,0.0056710144444073,-1.1444434232304252,0.005266593277067937,6.671781699300536e-06,1.3343563398601072e-05
1969-01-05,0.0058044500783934,-1.1439351551962416,0.005306623967263753,0.00013343563398610005,0.00012676385228679952
1969-02-05,0.0058044500783934,-1.1439351551962416,0.0053410948393768165,0.0,-0.00013343563398610005
1969-05-05,0.0057377322614004,-1.1441892892133332,0.00537334178425678,-6.671781699300015e-05,-6.671781699300015e-05
1969-06-05,0.0056543349901591,-1.144506956734698,0.005401696856478816,-8.339727124130007e-05,-1.667945424829991e-05
1969-07-05,0.0058044500783934,-1.1439351551962416,0.0054272720196594775,0.00015011508823430022,0.00023351235947560028
1969-08-05,0.0058211295326416,-1.1438716216919689,0.00545229120103186,1.6679454248199298e-05,-0.00013343563398610092
1969-09-05,0.0057544117156486,-1.1441257557090605,0.0054795343096373465,-6.671781699299929e-05,-8.339727124119858e-05
1969-12-05,0.0057377322614004,-1.1441892892133332,0.005503441527393183,-1.6679454248200165e-05,5.003836274479912e-05
1969-02-06,0.0051873102712079,-1.1462858948543402,0.00550733340005111,-0.0005504219901924998,-0.0005337425359442996
1969-03-06,0.0049304466757847,-1.1472643108201437,0.00549765931658712,-0.00025686359542320073,0.00029355839476929903
1969-04-06,0.0047870033692497,-1.1478106989568908,0.0054854277168050625,-0.00014344330653499968,0.00011342028888820105
1969-05-06,0.0044700937385328,-1.1490178355380767,0.005464856389898879,-0.00031690963071690035,-0.00017346632418190067
1969-06-06,0.0038195950228508,-1.1514956422047211,0.005424269717894787,-0.0006504987156819996,-0.0003335890849650992
1969-09-06,0.0042365813790572,-1.1499073045978978,0.005395358663864472,0.00041698635620640015,0.0010674850718883997
1969-10-06,0.004937118457484,-1.1472388974184344,0.00539091080939827,0.0007005370784268,0.00028355072222039984
1969-11-06,0.0043366581045468,-1.14952610357226,0.005361999755367959,-0.0006004603529372,-0.001300997431364
1969-12-06,0.0044033759215398,-1.1492719695551685,0.0053319767377210964,6.671781699300015e-05,0.0006671781699302002
1969-01-07,0.0041698635620642,-1.1501614386149894,0.00529083408390873,-0.00023351235947560028,-0.00030023017646860044
1969-02-07,0.004219901924809,-1.1499708381021707,0.005245799557438436,5.003836274479999e-05,0.00028355072222040027
1969-03-07,0.0044367348300363,-1.1491449025466225,0.005202432976392967,0.0002168329052272995,0.00016679454248249952
1969-04-07,0.0044700937385328,-1.1490178355380767,0.00515295059545647,3.335890849650008e-05,-0.00018347399673079943
1969-07-07,0.0046368882810154,-1.1483825004953472,0.00512848739589236,0.00016679454248260013,0.00013343563398610005
1969-08-07,0.004803682823498,-1.1477471654526177,0.005111807941644103,0.00016679454248260013,0.0
1969-09-07,0.0046202088267671,-1.1484460339996203,0.005082340905805513,-0.00018347399673090004,-0.00035026853921350017
1969-10-07,0.0046702471895119,-1.1482554334868014,0.00505231788815865,5.003836274479999e-05,0.00023351235947570003
1969-11-07,0.0046635754078126,-1.1482808468885106,0.0050192925687471,-6.671781699299668e-06,-5.671014444409966e-05
1969-01-08,0.0043566734496447,-1.1494498633671326,0.004976037184063286,-0.0003069019581679001,-0.00030023017646860044
