date,price
1973-04-05,0.03696167061413751
1973-07-05,0.03696167061413751
1973-08-05,0.03769556660106082
1973-09-05,0.038596257130466695
1973-10-05,0.039963972378823764
1973-11-05,0.04123161090169131
1973-01-06,0.055275711378723696
1973-04-06,0.05911198585582281
1973-05-06,0.0607799312806485
1973-06-06,0.05777762951596224
1973-07-06,0.05577609500617141
1973-08-06,0.054942122293758555
1973-11-06,0.05377456049638056
1973-12-06,0.054942122293758555
1973-02-07,0.0574440404309971
1973-03-07,0.05811121860092738
1973-04-07,0.05911198585582281
1973-05-07,0.058778396770857666
1973-06-07,0.06144710945057878
1973-09-07,0.0607799312806485
1973-10-07,0.058778396770857666
1973-11-07,0.05610968409113655
1973-12-07,0.0574440404309971
1973-01-08,0.055108916836241126
1973-02-08,0.054174867398338725
1973-03-08,0.0541081495813457
1973-06-08,0.05377456049638056
1973-07-08,0.0533742535944224
1973-08-08,0.05260699869900258
1973-09-08,0.05010508056176402
1973-10-08,0.047936751509490616
1973-03-09,0.04643560062714748
1973-04-09,0.046835907529105644
1973-05-09,0.04750308569903593
1973-06-09,0.04710277879707776
1973-07-09,0.04693598425459519
1973-10-09,0.04660239516963005
1973-11-09,0.0452680388297695
1973-12-09,0.04493444974480436
1973-01-10,0.04126496981018782
1973-02-10,0.0419321479801181
1973-03-10,0.04286619741802049
1973-04-10,0.04276612069253094
1973-05-10,0.04243253160756581
1973-08-10,0.043933682489908935
1973-09-10,0.043166427594489104
1973-10-10,0.04576842245721721
1973-11-10,0.04593521699969978
1973-12-10,0.04471761683957701
1973-01-11,0.04143176435267039
1973-02-11,0.04243253160756581
1973-05-11,0.04209894252260067
1973-06-11,0.04209894252260067
1973-07-11,0.04169863562064251
1973-08-11,0.04209894252260067
1973-09-11,0.04243253160756581
1973-12-11,0.04143176435267039
1973-03-12,0.04360009340494379
1973-04-12,0.04710277879707776
1973-05-12,0.04676918971211262
1973-06-12,0.04726957333956033
1973-07-12,0.04827034059445576
1973-10-12,0.04710277879707776
1973-11-12,0.04620208826767189
1973-12-12,0.04610201154218234
1974-02-01,0.05444173866631084
